客户名称,渠道,服务期限,数量,结算月份,不含税收入,开始计费月份,结束计费月份,不含税单价,月摊收入,2017年摊销金额,2017年末累计摊销余额,2018年摊销金额,2018年末累计摊销余额,2019年摊销金额,2019年末累计摊销余额,2020年摊销金额,2020年末累计摊销余额,2021年摊销金额,2021年末累计摊销余额,2022年摊销金额,2022年末累计摊销余额,产品分类,激活开始月份,激活结束月份 
重庆泽恩汽车用品有限公司,直销,36,81,2017-09,9253.8934,2017-09,2020-08-31 00:00:00,114.2455975308642,257.0525944444445,257.0525944444445,8996.840805555556,3084.6311333333338,5912.209672222221,3084.6311333333338,2827.5785388888876,2827.5785388888894,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
重庆卡达能汽车用品有限公司,直销,36,20,2017-09,2284.912,2017-09,2020-08-31 00:00:00,114.2456,63.46977777777777,190.4093333333333,2094.5026666666663,761.6373333333332,1332.8653333333332,761.6373333333332,571.228,571.228,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
广汇汽车,广汇,36,989,2017-09,161352.7756,2017-09,2020-08-31 00:00:00,163.14739696663295,4482.021544444444,17928.086177777775,143424.6894222222,53784.258533333326,89640.43088888888,53784.258533333326,35856.17235555555,35856.17235555555,0,0,0,0,0,追踪器,2017-06-01 00:00:00,2020-05-31 00:00:00
南京趣融网络技术有限公司,直销,36,1287,2017-10,147034.0844,2017-10,2020-09-30 00:00:00,114.24559782439782,4084.280122222222,12252.840366666665,134781.24403333332,49011.36146666666,85769.88256666667,49011.36146666666,36758.521100000005,36758.5211,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,270,2017-10,30846.3114,2017-10,2020-09-30 00:00:00,114.24559777777777,856.8419833333332,2570.5259499999997,28275.78545,10282.103799999999,17993.68165,10282.103799999999,7711.57785,7711.57785,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
新沂市信泰汽车维修服务有限公司,直销,36,3,2017-10,342.7368,2017-10,2020-09-30 00:00:00,114.24560000000001,9.520466666666668,28.561400000000003,314.1754,114.24560000000001,199.9298,114.24560000000001,85.68419999999999,85.6842,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
沈阳合德祥商贸有限公司,直销,36,200,2017-10,22849.1196,2017-10,2020-09-30 00:00:00,114.24559800000002,634.6977666666667,0,0,0,0,0,0,0,0,0,0,0,0,追踪器,,
广汇汽车,广汇,36,1530,2017-10,252856.5164,2017-10,2020-09-30 00:00:00,165.26569699346405,7023.792122222222,21071.376366666667,231785.14003333333,84285.50546666667,147499.63456666667,84285.50546666667,63214.129100000006,63214.1291,0,0,0,0,0,追踪器,2017-07-01 00:00:00,2020-06-30 00:00:00
武汉融易租汽车服务有限公司,直销,36,50,2017-10,5712.2799,2017-10,2020-09-30 00:00:00,114.24559800000002,158.67444166666667,0,0,0,0,0,0,0,0,0,0,0,0,追踪器,,
湖南达阳汽车用品销售有限公司,直销,36,20,2017-10,2284.912,2017-10,2020-09-30 00:00:00,114.2456,63.46977777777777,190.4093333333333,2094.5026666666663,761.6373333333332,1332.8653333333332,761.6373333333332,571.228,571.228,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
广汇汽车,广汇,36,1644,2017-10,271696.8059,2017-10,2020-09-30 00:00:00,165.2656970194647,7547.133497222221,22641.400491666664,249055.40540833332,90565.60196666665,158489.80344166665,90565.60196666665,67924.201475,67924.201475,0,0,0,0,0,追踪器,2017-08-01 00:00:00,2020-07-31 00:00:00
南京趣融网络技术有限公司,直销,36,50,2017-10,5712.2799,2017-10,2020-09-30 00:00:00,114.24559800000002,158.67444166666667,0,0,0,0,0,0,0,0,1904.0933,3808.1866000000005,1904.0933,1904.0933000000005,追踪器,2021-01-01 00:00:00,2023-12-31 00:00:00
广汇汽车,广汇,36,5118,2017-11,880320.0336,2017-11,2020-10-31 00:00:00,172.0046958968347,24453.334266666665,48906.66853333333,831413.3650666666,293440.01119999995,537973.3538666667,293440.01119999995,244533.34266666672,244533.34266666666,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
广汇汽车,广汇,36,203,2017-11,34916.9533,2017-11,2020-10-31 00:00:00,172.00469605911331,969.9153694444444,1939.8307388888888,32977.122561111115,11638.984433333333,21338.138127777784,11638.984433333333,9699.15369444445,9699.153694444445,0,0,0,0,0,追踪器,2017-09-01 00:00:00,2020-08-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,219,2017-11,27036.2076,2017-11,2020-10-31 00:00:00,123.45300273972603,751.0057666666667,1502.0115333333333,25534.196066666667,9012.0692,16522.126866666666,9012.0692,7510.057666666666,7510.057666666667,0,0,0,0,0,追踪器,2017-11-01 00:00:00,2020-10-31 00:00:00
南京趣融网络技术有限公司,直销,36,2817,2017-11,347767.1093,2017-11,2020-10-31 00:00:00,123.45300294639688,9660.197480555556,19320.394961111113,328446.7143388889,115922.36976666667,212524.3445722222,115922.36976666667,96601.97480555554,96601.97480555557,0,0,0,0,0,追踪器,2017-11-01 00:00:00,2020-10-31 00:00:00
新沂市信泰汽车维修服务有限公司,直销,36,5,2017-11,617.265,2017-11,2020-10-31 00:00:00,123.453,17.14625,34.2925,582.9725,205.755,377.2175,205.755,171.46249999999998,171.46249999999998,0,0,0,0,0,追踪器,2017-11-01 00:00:00,2020-10-31 00:00:00
广汇汽车,广汇,36,314,2017-11,54009.4745,2017-11,2020-10-31 00:00:00,172.0046958598726,1500.2631805555554,3000.526361111111,51008.94813888889,18003.158166666664,33005.78997222222,18003.158166666664,15002.631805555557,15002.631805555555,0,0,0,0,0,追踪器,2017-08-01 00:00:00,2020-07-31 00:00:00
广汇汽车,广汇,36,9556,2017-12,1660427.6604,2017-12,2020-11-30 00:00:00,173.75760364169108,46122.99056666667,46122.99056666667,1614304.6698333332,553475.8868,1060828.7830333333,553475.8868,507352.8962333333,507352.89623333333,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
南京趣融网络技术有限公司,直销,36,4158,2017-12,409964.4735,2017-12,2020-11-30 00:00:00,98.59655447330448,11387.902041666668,11387.902041666668,398576.57145833335,136654.82450000002,261921.74695833333,136654.82450000002,125266.92245833331,125266.92245833334,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,300,2017-12,29859.0294,2017-12,2020-11-30 00:00:00,99.530098,829.4174833333333,829.4174833333333,29029.611916666665,9953.0098,19076.602116666665,9953.0098,9123.592316666665,9123.592316666665,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
南宁市金銮号商贸有限公司,直销,36,20,2017-12,1990.602,2017-12,2020-11-30 00:00:00,99.5301,55.2945,55.2945,1935.3075000000001,663.534,1271.7735000000002,663.534,608.2395000000002,608.2395,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
新沂市信泰汽车维修服务有限公司,直销,36,10,2017-12,995.301,2017-12,2020-11-30 00:00:00,99.5301,27.64725,27.64725,967.6537500000001,331.767,635.8867500000001,331.767,304.1197500000001,304.11975,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,150,2017-12,14929.5147,2017-12,2020-11-30 00:00:00,99.530098,414.70874166666664,414.70874166666664,14514.805958333332,4976.5049,9538.301058333333,4976.5049,4561.796158333333,4561.796158333333,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
重庆车乐道汽车用品有限公司,直销,36,2,2018-01,261.941,2018-01,2020-12-31 00:00:00,130.9705,7.276138888888888,0,0,87.31366666666666,174.6273333333333,87.31366666666666,87.31366666666663,87.31366666666666,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,9,2018-01,1178.7345,2018-01,2020-12-31 00:00:00,130.97050000000002,32.742625000000004,0,0,327.42625000000004,851.30825,392.91150000000005,458.39675,392.91150000000005,65.48524999999995,65.48525000000001,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
南京趣融网络技术有限公司,直销,36,1450,2018-01,189907.2319,2018-01,2020-12-31 00:00:00,130.9705047586207,5275.200886111112,0,0,63302.41063333334,126604.82126666667,63302.41063333334,63302.410633333326,63302.41063333334,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
广汇汽车,广汇,36,9225,2018-01,1839396.7795,2018-01,2020-12-31 00:00:00,199.39260482384825,51094.35498611111,0,0,613132.2598333333,1226264.5196666666,613132.2598333333,613132.2598333333,613132.2598333333,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
天津市征辉创业科技有限公司,直销,36,102,2018-01,13358.9915,2018-01,2020-12-31 00:00:00,130.9705049019608,371.08309722222225,0,0,4452.997166666667,8905.994333333332,4452.997166666667,4452.997166666665,4452.997166666667,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,781,2018-01,102287.9642,2018-01,2020-12-31 00:00:00,130.970504737516,2841.332338888889,0,0,34095.988066666665,68191.97613333334,34095.988066666665,34095.98806666668,34095.988066666665,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
南京趣融网络技术有限公司,直销,36,47,2018-01,6155.6137,2018-01,2020-12-31 00:00:00,130.97050425531916,170.98926944444443,0,0,1880.8819638888888,4274.731736111111,2051.8712333333333,2222.8605027777776,2051.8712333333333,170.9892694444443,170.98926944444443,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
广汇汽车,广汇,36,160,2018-01,31902.8168,2018-01,2020-12-31 00:00:00,199.392605,886.1893555555556,0,0,10634.272266666667,21268.544533333334,10634.272266666667,10634.272266666667,10634.272266666667,0,0,0,0,0,追踪器,2017-11-01 00:00:00,2020-10-31 00:00:00
天津市征辉创业科技有限公司,直销,36,18,2018-01,2357.4691,2018-01,2020-12-31 00:00:00,130.97050555555555,65.48525277777777,0,0,720.3377805555555,1637.1313194444442,785.8230333333333,851.3082861111109,785.8230333333333,65.48525277777753,65.48525277777777,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,10,2018-01,1309.705,2018-01,2020-12-31 00:00:00,130.9705,36.380694444444444,0,0,400.1876388888889,909.5173611111111,436.5683333333333,472.94902777777776,436.5683333333333,36.38069444444443,36.380694444444444,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
先锋太盟融资租赁有限公司,代销,36,39,2018-01,4574.5909,2018-01,2020-12-31 00:00:00,117.29720256410256,127.07196944444445,0,0,1524.8636333333334,3049.7272666666668,1524.8636333333334,1524.8636333333334,1524.8636333333334,0,0,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
南京趣融网络技术有限公司,直销,36,3,2018-01,392.9115,2018-01,2020-12-31 00:00:00,130.9705,10.914208333333333,0,0,109.14208333333333,283.76941666666664,130.9705,152.79891666666666,130.9705,21.82841666666667,21.828416666666666,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
广汇汽车,广汇,36,4973,2018-01,991579.4238,2018-01,2020-12-31 00:00:00,199.39260482606073,27543.872883333333,0,0,330526.4746,661052.9491999999,330526.4746,330526.4745999999,330526.4746,0,0,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
济南喜川商贸有限公司,直销,36,83,2018-01,10870.5519,2018-01,2020-12-31 00:00:00,130.97050481927712,301.95977500000004,0,0,3623.5173000000004,7247.0346,3623.5173000000004,3623.5172999999995,3623.5173000000004,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,30,2018-01,3929.1151,2018-01,2020-12-31 00:00:00,130.97050333333334,109.14208611111111,0,0,1309.7050333333334,2619.4100666666664,1309.7050333333334,1309.705033333333,1309.7050333333334,0,0,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
广汇汽车,广汇,36,8677,2018-02,1729451.8739,2018-02,2021-01-31 00:00:00,199.31449509046905,48040.32983055556,0,0,528443.6281361112,1201008.2457638888,576483.9579666667,624524.2877972221,576483.9579666667,48040.32983055548,48040.32983055556,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,70,2018-02,8522.5983,2018-02,2021-01-31 00:00:00,121.75140428571429,236.73884166666664,0,0,2130.649575,6391.948725,2840.8660999999997,3551.0826250000005,2840.8660999999997,710.2165250000007,710.2165249999999,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
南京趣融网络技术有限公司,直销,36,1500,2018-02,182627.1057,2018-02,2021-01-31 00:00:00,121.75140379999999,5072.975158333333,0,0,50729.75158333333,131897.35411666665,60875.70189999999,71021.65221666667,60875.70189999999,10145.950316666676,10145.950316666665,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
郑州汇聚汽车用品有限公司,直销,36,8,2018-02,974.0112,2018-02,2021-01-31 00:00:00,121.7514,27.055866666666667,0,0,297.6145333333333,676.3966666666668,324.6704,351.7262666666668,324.6704,27.055866666666816,27.055866666666667,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
广汇汽车,广汇,36,4,2018-02,797.258,2018-02,2021-01-31 00:00:00,199.3145,22.146055555555556,0,0,243.6066111111111,553.651388888889,265.75266666666664,287.8987222222223,265.75266666666664,22.146055555555677,22.146055555555556,0,0,0,追踪器,2017-10-01 00:00:00,2020-09-30 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,334,2018-02,40664.9689,2018-02,2021-01-31 00:00:00,121.75140389221556,1129.5824694444445,0,0,11295.824694444445,29369.144205555553,13554.989633333334,15814.154572222218,13554.989633333334,2259.1649388888836,2259.164938888889,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,38,2018-02,4626.5533,2018-02,2021-01-31 00:00:00,121.75140263157894,128.51536944444445,0,0,1413.669063888889,3212.8842361111106,1542.1844333333333,1670.6998027777772,1542.1844333333333,128.51536944444388,128.51536944444445,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,22,2018-02,2678.5309,2018-02,2021-01-31 00:00:00,121.75140454545455,74.40363611111111,0,0,744.0363611111111,1934.494538888889,892.8436333333334,1041.6509055555557,892.8436333333334,148.8072722222223,148.80727222222222,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
先锋太盟融资租赁有限公司,代销,36,61,2018-02,7305.9884,2018-02,2021-01-31 00:00:00,119.77030163934427,202.94412222222223,0,0,2232.3853444444444,5073.603055555555,2435.329466666667,2638.2735888888883,2435.329466666667,202.94412222222127,202.94412222222223,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
长春沃杰斯汽车科技有限公司,直销,36,116,2018-02,14123.1628,2018-02,2021-01-31 00:00:00,121.75140344827587,392.3100777777778,0,0,3530.7907,10592.3721,4707.720933333334,5884.6511666666665,4707.720933333334,1176.9302333333326,1176.9302333333335,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,162,2018-02,19723.7274,2018-02,2021-01-31 00:00:00,121.7514037037037,547.8813166666666,0,0,5478.813166666667,14244.914233333333,6574.5758,7670.338433333333,6574.5758,1095.7626333333337,1095.7626333333333,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
车买买（武汉）汽车销售服务有限公司,代销,36,6,2018-02,718.6218,2018-02,2021-01-31 00:00:00,119.7703,19.961716666666668,0,0,219.57888333333335,499.04291666666666,239.5406,259.5023166666666,239.5406,19.961716666666604,19.961716666666668,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
广汇汽车,广汇,36,5119,2018-02,1020290.9003,2018-02,2021-01-31 00:00:00,199.3144950771635,28341.41389722222,0,0,311755.5528694444,708535.3474305556,340096.9667666666,368438.380663889,340096.9667666666,28341.413897222374,28341.41389722222,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
广汇汽车,广汇,36,4,2018-03,784.7768,2018-03,2021-02-28 00:00:00,196.1942,21.799355555555554,0,0,217.99355555555553,566.7832444444444,261.59226666666666,305.1909777777778,261.59226666666666,43.59871111111113,43.59871111111111,0,0,0,追踪器,2017-12-01 00:00:00,2020-11-30 00:00:00
郑州汇聚汽车用品有限公司,直销,36,48,2018-03,5205.4801,2018-03,2021-02-28 00:00:00,108.44750208333333,144.59666944444444,0,0,1301.370025,3904.1100749999996,1735.1600333333333,2168.950041666666,1735.1600333333333,433.7900083333327,433.79000833333333,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,76,2018-03,8242.0102,2018-03,2021-02-28 00:00:00,108.44750263157896,228.94472777777779,0,0,2060.50255,6181.5076500000005,2747.3367333333335,3434.170916666667,2747.3367333333335,686.8341833333334,686.8341833333334,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
贵州佰喜达汽车科技有限公司,直销,36,20,2018-03,2168.95,2018-03,2021-02-28 00:00:00,108.44749999999999,60.2486111111111,0,0,602.4861111111111,1566.4638888888887,722.9833333333332,843.4805555555555,722.9833333333332,120.49722222222226,120.4972222222222,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
四川爱卡车联科技有限公司,直销,36,10,2018-03,1084.475,2018-03,2021-02-28 00:00:00,108.44749999999999,30.12430555555555,0,0,301.24305555555554,783.2319444444444,361.4916666666666,421.74027777777775,361.4916666666666,60.24861111111113,60.2486111111111,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
广汇汽车,广汇,36,3522,2018-03,690995.9541,2018-03,2021-02-28 00:00:00,196.19419480408857,19194.332058333333,0,0,191943.32058333332,499052.63351666665,230331.9847,268720.6488166667,230331.9847,38388.66411666668,38388.66411666667,0,0,0,追踪器,2018-02-01 00:00:00,2021-01-31 00:00:00
南京趣融网络技术有限公司,直销,36,61,2018-03,6615.2976,2018-03,2021-02-28 00:00:00,108.44750163934427,183.75826666666666,0,0,1286.3078666666665,5328.989733333334,2205.0991999999997,3123.890533333334,2205.0991999999997,918.7913333333345,918.7913333333333,0,0,0,追踪器,2018-06-01 00:00:00,2021-05-31 00:00:00
湖南达阳汽车用品销售有限公司,直销,36,75,2018-03,8133.5627,2018-03,2021-02-28 00:00:00,108.44750266666667,225.93229722222225,0,0,2033.390675,6100.172025,2711.187566666667,3388.984458333333,2711.187566666667,677.7968916666659,677.7968916666667,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
南京趣融网络技术有限公司,直销,36,282,2018-03,30582.1956,2018-03,2021-02-28 00:00:00,108.44750212765958,849.5054333333333,0,0,8495.054333333333,22087.141266666666,10194.0652,11893.076066666667,10194.0652,1699.0108666666674,1699.0108666666665,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
南京趣融网络技术有限公司,直销,36,126,2018-03,13664.3853,2018-03,2021-02-28 00:00:00,108.44750238095239,379.56625833333334,0,0,2277.39755,11386.98775,4554.7951,6832.19265,4554.7951,2277.3975499999997,2277.39755,0,0,0,追踪器,2018-07-01 00:00:00,2021-06-30 00:00:00
广汇汽车,广汇,36,6394,2018-03,1254465.6815,2018-03,2021-02-28 00:00:00,196.1941947919925,34846.268930555554,0,0,348462.68930555554,906002.9921944444,418155.22716666665,487847.76502777776,418155.22716666665,69692.53786111111,69692.53786111111,0,0,0,追踪器,2018-01-01 00:00:00,2020-12-31 00:00:00
南京趣融网络技术有限公司,直销,36,854,2018-03,92614.1668,2018-03,2021-02-28 00:00:00,108.44750210772834,2572.6157444444448,0,0,23153.5417,69460.6251,30871.388933333335,38589.23616666667,30871.388933333335,7717.847233333334,7717.847233333334,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
郑州汇聚汽车用品有限公司,直销,36,462,2018-03,50102.746,2018-03,2021-02-28 00:00:00,108.44750216450217,1391.7429444444444,0,0,13917.429444444444,36185.31655555555,16700.915333333334,19484.40122222222,16700.915333333334,2783.485888888885,2783.485888888889,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
南京趣融网络技术有限公司,直销,36,286,2018-03,31015.9856,2018-03,2021-02-28 00:00:00,108.4475020979021,861.5551555555555,0,0,4307.775777777778,26708.209822222223,10338.661866666665,16369.547955555558,10338.661866666665,6030.886088888892,6030.8860888888885,0,0,0,追踪器,2018-08-01 00:00:00,2021-07-31 00:00:00
重庆泽恩汽车用品有限公司,直销,36,124,2018-03,13447.4903,2018-03,2021-02-28 00:00:00,108.44750241935483,373.5413972222222,0,0,3735.413972222222,9712.076327777777,4482.496766666666,5229.579561111111,4482.496766666666,747.0827944444445,747.0827944444444,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
南京趣融网络技术有限公司,直销,36,291,2018-03,31558.2231,2018-03,2021-02-28 00:00:00,108.44750206185567,876.6173083333333,0,0,7012.9384666666665,24545.284633333333,10519.4077,14025.876933333333,10519.4077,3506.4692333333332,3506.4692333333332,0,0,0,追踪器,2018-05-01 00:00:00,2021-04-30 00:00:00
重庆顺翔汽车用品有限公司,直销,36,8,2018-04,1175.6512,2018-04,2021-03-31 00:00:00,146.9564,32.656977777777776,0,0,293.9128,881.7384,391.88373333333334,489.8546666666666,391.88373333333334,97.97093333333328,97.97093333333333,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
天津市征辉创业科技有限公司,直销,36,8,2018-04,1175.6512,2018-04,2021-03-31 00:00:00,146.9564,32.656977777777776,0,0,293.9128,881.7384,391.88373333333334,489.8546666666666,391.88373333333334,97.97093333333328,97.97093333333333,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
郑州益标商贸有限公司,直销,36,41,2018-04,6025.2126,2018-04,2021-03-31 00:00:00,146.95640487804877,167.36701666666667,0,0,1506.30315,4518.90945,2008.4042,2510.50525,2008.4042,502.1010500000002,502.10105,0,0,0,追踪器,2018-04-01 00:00:00,2021-03-31 00:00:00
南京趣融网络技术有限公司,直销,36,600,2018-04,88173.8434,2018-04,2021-03-31 00:00:00,146.95640566666665,2449.2734277777777,0,0,12246.367138888889,75927.47626111111,29391.28113333333,46536.19512777778,29391.28113333333,17144.913994444447,17144.913994444443,0,0,0,追踪器,2018-08-01 00:00:00,2021-07-31 00:00:00
哈尔滨诚丰商贸有限公司,直销,36,32,2018-04,4702.605,2018-04,2021-03-31 00:00:00,146.95640625,130.62791666666666,0,0,1045.0233333333333,3657.581666666666,1567.5349999999999,2090.046666666666,1567.5349999999999,522.5116666666663,522.5116666666667,0,0,0,追踪器,2018-05-01 00:00:00,2021-04-30 00:00:00
广汇汽车,广汇,36,12508,2018-04,2514712.2053,2018-04,2021-03-31 00:00:00,201.04830550847458,69853.11681388889,0,0,628678.051325,1886034.1539750001,838237.4017666667,1047796.7522083335,838237.4017666667,209559.3504416668,209559.35044166667,0,0,0,追踪器,2018-03-01 00:00:00,2021-02-28 00:00:00
杭州佳途实业有限公司,直销,36,3,2018-04,440.8692,2018-04,2021-03-31 00:00:00,146.9564,12.246366666666667,0,0,97.97093333333333,342.89826666666664,146.9564,195.94186666666664,146.9564,48.98546666666664,48.98546666666667,0,0,0,追踪器,2018-05-01 00:00:00,2021-04-30 00:00:00
郑州汇聚汽车用品有限公司,直销,36,13,2018-04,1910.4333,2018-04,2021-03-31 00:00:00,146.9564076923077,53.067591666666665,0,0,318.40555,1592.02775,636.8111,955.21665,636.8111,318.40554999999995,318.40555,0,0,0,追踪器,2018-07-01 00:00:00,2021-06-30 00:00:00
